FECHA_INGRESO,DOCUMENTO,RAZSOC_RESPONSABLE,NRO_GUIA,GUIA_MADRE,FECHA_ACTA,NRO_ACTA,TPO.ANOM,DESC.ANOMALIA,CTPDCTO,SCLI,BULTOS,PESO,AEROLINEA,TIPO AERONAVE
22/9/2023,MDES-2023-89441-73-L,C,XXX-03090172,001-81633031,25/9/2023,2023-23784-Y,EMBROT,EMB.ROTO,MDES,800850,9,"1874,65",AMERICAN,PASAJEROS
22/9/2023,MDES-2023-89364-73-P,C,XXX-00159652,125-56688726,28/4/2017,2017-10862-R,FALPRE,F.PRECINTO,MDES,800850,1,"0,45",BRITISH,PASAJEROS
22/9/2023,MDES-2023-89369-73-U,C,XXX-00041521,406-01133381,24/5/2004,2004-33799-A,APLAST,APLAST/DEF.,MDES,800850,5,"307,78",UPS,CARGUERO
22/9/2023,MDES-2023-89369-73-U,C,XXX-00041521,406-01133381,24/5/2004,2004-33799-A,FALPRE,F.PRECINTO,MDES,800850,5,"307,78",UPS,CARGUERO
22/9/2023,MDES-2023-89327-73-Y,C,XXX-00700106,074-62262071,23/6/2002,2002-20929-L,EMBROT,EMB.ROTO,MDES,800850,1,187,KLM,CARGUERO
22/9/2023,MDES-2023-89263-73-N,B,XXX-0B130863,045-47915626,22/9/2023,2023-23638-W,EMBABI,EMB.ABIERTO,MDES,50,1,96,LATAM,PASAJEROS
22/9/2023,MDES-2023-89268-73-S,B,XXX-0B103417,157-62773222,22/9/2023,2023-23672-U,APLAST,APLAST/DEF.,MDES,50,6,100,QATAR,PASAJEROS
22/9/2023,MDES-2023-89375-73-R,C,XXX-00028602,235-39101484,15/7/2003,2003-358796-F,EMBROT,EMB.ROTO,MDES,800850,12,"576,02",TURKISH,PASAJEROS
22/9/2023,MDES-2023-89375-73-R,C,XXX-00028603,235-39101484,3/11/2003,2003-386426-E,EMBROT,EMB.ROTO,MDES,800850,1,"94,6",TURKISH,PASAJEROS
22/9/2023,MDES-2023-89375-73-R,C,XXX-00028681,235-39101484,3/3/2017,2017-5337-S,FALPRE,F.PRECINTO,MDES,800850,12,"114,98",TURKISH,PASAJEROS
21/9/2023,MDES-2023-89204-73-X,B,XXX-0B074291,057-03935035,22/9/2023,2023-23614-Q,APLAST,APLAST/DEF.,MDES,50,1,79,AIR FRANCE,PASAJEROS
21/9/2023,MDES-2023-89204-73-X,B,XXX-0B074291,057-03935035,22/9/2023,2023-23614-Q,EMBMOJ,EMB.MOJADO,MDES,50,1,79,AIR FRANCE,PASAJEROS
21/9/2023,MDES-2023-89101-73-E,B,XXX-0B089549,045-47912804,22/9/2023,2023-23605-Q,EMBABI,EMB.ABIERTO,MDES,50,8,1082,LATAM,PASAJEROS
21/9/2023,MDES-2023-89017-73-K,B,XXX-16054500,996-12866943,21/9/2023,2023-23573-U,APLAST,APLAST/DEF.,MDES,50,3,1346,AIR EUROPA,PASAJEROS
21/9/2023,MDES-2023-89017-73-K,B,XXX-16054500,996-12866943,21/9/2023,2023-23573-U,EMBROT,EMB.ROTO,MDES,50,3,1346,AIR EUROPA,PASAJEROS
21/9/2023,MDES-2023-89003-73-F,C,XXX-00258007,729-42313902,28/7/2008,2008-75259-Z,FAJCON,FAJAS CTRL,MDES,800850,2,"1,8",TAMPA,PASAJEROS
21/9/2023,MDES-2023-89005-73-H,C,XXX-00493404,729-42316654,21/9/2023,2023-23561-R,APLAST,APLAST/DEF.,MDES,800850,18,"2042,15",TAMPA,PASAJEROS
21/9/2023,MDES-2023-89001-73-D,B,XXX-00002309,510-10483745,14/5/2007,2007-48280-B,FAJCON,FAJAS CTRL,MDES,50,8,1199,AIR CLASS,PASAJEROS
21/9/2023,MDES-2023-89001-73-D,B,XXX-00002309,510-10483745,7/7/2010,2010-23255-R,APLAST,APLAST/DEF.,MDES,50,8,1199,AIR CLASS,PASAJEROS
21/9/2023,MDES-2023-89019-73-M,C,XXX-00007505,510-10479921,4/10/2005,2005-72174-F,EMBMOJ,EMB.MOJADO,MDES,800850,3,815,AIR CLASS,PASAJEROS
21/9/2023,MDES-2023-89020-73-E,B,XXX-00002330,510-10483760,30/12/2010,2010-46876-F,EMBROT,EMB.ROTO,MDES,50,3,197,AIR CLASS,PASAJEROS
21/9/2023,MDES-2023-89020-73-E,B,XXX-00002330,510-10483760,26/11/2013,2013-40648-W,APLAST,APLAST/DEF.,MDES,50,3,197,AIR CLASS,PASAJEROS
21/9/2023,MDES-2023-89020-73-E,B,XXX-00002330,510-10483760,1/12/2014,2014-36838-C,EMBMOJ,EMB.MOJADO,MDES,50,3,197,AIR CLASS,PASAJEROS
20/9/2023,MDES-2023-88965-73-V,C,XXX-00036077,235-36414195,19/6/2000,2000-49332-S,APLAST,APLAST/DEF.,MDES,800850,3,320,TURKISH,PASAJEROS
20/9/2023,MDES-2023-88965-73-V,C,XXX-00036077,235-36414195,19/6/2000,2000-49332-S,EMBROT,EMB.ROTO,MDES,800850,3,320,TURKISH,PASAJEROS
20/9/2023,MDES-2023-88701-73-J,C,XXX-00011392,125-69613784,13/5/2014,2014-13622-O,EMBMOJ,EMB.MOJADO,MDES,800850,1,520,BRITISH,PASAJEROS
20/9/2023,MDES-2023-88650-73-M,B,XXX-0B103303,074-61033125,20/9/2023,2023-23499-B,APLAST,APLAST/DEF.,MDES,50,6,161,KLM,CARGUERO
20/9/2023,MDES-2023-88650-73-M,B,XXX-0B103303,074-61033125,20/9/2023,2023-23499-B,EMBMOJ,EMB.MOJADO,MDES,50,6,161,KLM,CARGUERO
20/9/2023,MDES-2023-88650-73-M,B,XXX-0B103480,074-61033125,20/9/2023,2023-23500-K,APLAST,APLAST/DEF.,MDES,50,1,12,KLM,CARGUERO
20/9/2023,MDES-2023-88650-73-M,B,XXX-0B103480,074-61033125,20/9/2023,2023-23500-K,EMBMOJ,EMB.MOJADO,MDES,50,1,12,KLM,CARGUERO
20/9/2023,MDES-2023-88651-73-N,B,XXX-0B108261,074-61033092,20/9/2023,2023-23492-U,APLAST,APLAST/DEF.,MDES,50,6,"128,7",KLM,CARGUERO
20/9/2023,MDES-2023-88651-73-N,B,XXX-0B108261,074-61033092,20/9/2023,2023-23492-U,EMBMOJ,EMB.MOJADO,MDES,50,6,"128,7",KLM,CARGUERO
20/9/2023,MDES-2023-88751-73-Y,A,XXX-53651904,045-48921014,20/9/2023,2023-23483-U,APLAST,APLAST/DEF.,MDES,74,4,749,LATAM,PASAJEROS
20/9/2023,MDES-2023-88751-73-Y,A,XXX-53651904,045-48921014,20/9/2023,2023-23483-U,EMBMOJ,EMB.MOJADO,MDES,74,2,"374,5",LATAM,PASAJEROS
20/9/2023,MDES-2023-88751-73-Y,A,XXX-54717344,045-48921014,20/9/2023,2023-23481-S,EMBABI,EMB.ABIERTO,MDES,74,1,141,LATAM,PASAJEROS
20/9/2023,MDES-2023-88751-73-Y,A,XXX-54837578,045-48921014,20/9/2023,2023-23484-V,APLAST,APLAST/DEF.,MDES,74,4,"32,5",LATAM,PASAJEROS
20/9/2023,MDES-2023-88751-73-Y,A,XXX-54837578,045-48921014,20/9/2023,2023-23484-V,EMBMOJ,EMB.MOJADO,MDES,74,4,"32,5",LATAM,PASAJEROS
20/9/2023,MDES-2023-88751-73-Y,A,XXX-54848042,045-48921014,20/9/2023,2023-23482-T,EMBROT,EMB.ROTO,MDES,74,6,172,LATAM,PASAJEROS
19/9/2023,MDES-2023-88698-73-B,C,XXX-00036077,235-36414195,19/6/2000,2000-49332-S,APLAST,APLAST/DEF.,MDES,800850,2,274,TURKISH,PASAJEROS
19/9/2023,MDES-2023-88698-73-B,C,XXX-00036077,235-36414195,19/6/2000,2000-49332-S,EMBROT,EMB.ROTO,MDES,800850,2,274,TURKISH,PASAJEROS
19/9/2023,MDES-2023-88612-73-K,B,XXX-0B089612,045-47912373,20/9/2023,2023-23493-V,EMBROT,EMB.ROTO,MDES,50,6,"626,4",LATAM,PASAJEROS
19/9/2023,MDES-2023-88662-73-P,C,XXX-00039330,045-47079675,22/4/2014,2014-11694-V,FALPRE,F.PRECINTO,MDES,800850,10,998,LATAM,PASAJEROS
19/9/2023,MDES-2023-88665-73-S,C,XXX-00437711,045-48468766,28/12/2004,2004-93160-A,FAJCON,FAJAS CTRL,MDES,800850,4,192,LATAM,PASAJEROS
19/9/2023,MDES-2023-88665-73-S,C,XXX-00437711,045-48468766,20/9/2023,2023-23439-V,EMBROT,EMB.ROTO,MDES,800850,4,192,LATAM,PASAJEROS
19/9/2023,MDES-2023-88401-73-G,C,XXX-00127703,055-22783994,18/8/2003,2003-366902-S,EMBROT,EMB.ROTO,MDES,800850,1,600,ITA,PASAJEROS
19/9/2023,MDES-2023-88401-73-G,C,XXX-00127703,055-22783994,18/8/2003,2003-366902-S,FALPRE,F.PRECINTO,MDES,800850,1,600,ITA,PASAJEROS
19/9/2023,MDES-2023-88401-73-G,C,XXX-00127765,055-22783994,20/9/2023,2023-23440-N,EMBROT,EMB.ROTO,MDES,800850,8,"155,06",ITA,PASAJEROS
19/9/2023,MDES-2023-88425-73-M,A,XXX-55088658,001-80590521,20/9/2023,2023-23446-T,APLAST,APLAST/DEF.,MDES,74,3,431,AMERICAN,PASAJEROS
19/9/2023,MDES-2023-88373-73-Y,C,XXX-00124648,016-07900211,19/9/2023,2023-23385-V,EMBMOJ,EMB.MOJADO,MDES,800850,2,20,UNITED,PASAJEROS
19/9/2023,MDES-2023-88373-73-Y,C,XXX-00124648,016-07900211,19/9/2023,2023-23385-V,EMBROT,EMB.ROTO,MDES,800850,2,20,UNITED,PASAJEROS
19/9/2023,MDES-2023-88373-73-Y,C,XXX-00124874,016-07900211,19/9/2023,2023-23383-T,APLAST,APLAST/DEF.,MDES,800850,2,34,UNITED,PASAJEROS
19/9/2023,MDES-2023-88373-73-Y,C,XXX-00124874,016-07900211,19/9/2023,2023-23383-T,EMBROT,EMB.ROTO,MDES,800850,2,34,UNITED,PASAJEROS
19/9/2023,MDES-2023-88361-73-L,C,XXX-00055100,996-12855846,21/12/2020,2020-43206-P,EMBABI,EMB.ABIERTO,MDES,800850,1,"2,39",AIR EUROPA,PASAJEROS
19/9/2023,MDES-2023-88361-73-L,C,XXX-00055182,996-12855846,28/10/2019,2019-51250-N,APLAST,APLAST/DEF.,MDES,800850,1,"128,73",AIR EUROPA,PASAJEROS
19/9/2023,MDES-2023-88422-73-J,A,XXX-55092910,996-12563121,19/9/2023,2023-23411-L,EMBROT,EMB.ROTO,MDES,74,4,420,AIR EUROPA,PASAJEROS
19/9/2023,MDES-2023-87885-73-V,C,XXX-00240722,996-12539365,26/4/2021,2021-10665-S,APLAST,APLAST/DEF.,MDES,800850,2,328,AIR EUROPA,PASAJEROS
19/9/2023,MDES-2023-87885-73-V,C,XXX-00240722,996-12539365,26/4/2021,2021-10665-S,EMBROT,EMB.ROTO,MDES,800850,1,164,AIR EUROPA,PASAJEROS
19/9/2023,MDES-2023-88381-73-N,C,XXX-03090126,074-61351990,19/9/2023,2023-23372-R,EMBMOJ,EMB.MOJADO,MDES,800850,39,259,KLM,CARGUERO
19/9/2023,MDES-2023-88386-73-S,C,XXX-00016422,992-57449453,8/8/2005,2005-54212-V,EMBROT,EMB.ROTO,MDES,800850,1,74,unknow,PASAJEROS
19/9/2023,MDES-2023-88368-73-S,C,XXX-00474978,157-84036175,19/9/2023,2023-23427-S,EMBABI,EMB.ABIERTO,MDES,800850,8,"148,5",QATAR,PASAJEROS
19/9/2023,MDES-2023-88369-73-T,C,XXX-00005412,157-64102990,15/12/2006,2006-125276-A,APLAST,APLAST/DEF.,MDES,800850,1,230,QATAR,PASAJEROS
19/9/2023,MDES-2023-88369-73-T,C,XXX-00005412,157-64102990,15/12/2006,2006-125276-A,EMBMOJ,EMB.MOJADO,MDES,800850,1,230,QATAR,PASAJEROS
19/9/2023,MDES-2023-88369-73-T,C,XXX-00005412,157-64102990,5/7/2023,2023-16146-S,APLAST,APLAST/DEF.,MDES,800850,1,230,QATAR,PASAJEROS
19/9/2023,MDES-2023-88369-73-T,C,XXX-00005412,157-64102990,5/7/2023,2023-16146-S,EMBROT,EMB.ROTO,MDES,800850,1,230,QATAR,PASAJEROS
19/9/2023,MDES-2023-88310-73-F,C,XXX-00039285,139-46407056,7/11/2006,2006-110036-F,FAJCON,FAJAS CTRL,MDES,800850,4,388,AEROMÉXICO,PASAJEROS
18/9/2023,MDES-2023-88363-73-N,C,XXX-00473663,057-71461552,19/9/2023,2023-23351-O,EMBABI,EMB.ABIERTO,MDES,800850,1,38,AIR FRANCE,PASAJEROS
18/9/2023,MDES-2023-88571-73-Y,B,XXX-07XR3646,057-45067363,20/9/2023,2023-23438-U,APLAST,APLAST/DEF.,MDES,50,1,32,AIR FRANCE,PASAJEROS
18/9/2023,MDES-2023-88571-73-Y,B,XXX-07XR3646,057-45067363,20/9/2023,2023-23438-U,EMBROT,EMB.ROTO,MDES,50,1,32,AIR FRANCE,PASAJEROS
18/9/2023,MDES-2023-88445-73-Y,C,XXX-00330039,014-69184592,1/3/2000,2000-23992-H,EMBROT,EMB.ROTO,MDES,800850,155,1912,AIR CANADA,PASAJEROS
18/9/2023,MDES-2023-87922-73-N,C,XXX-00492768,016-17190110,13/7/2007,2007-76120-W,APLAST,APLAST/DEF.,MDES,800850,1,"2,1",UNITED,PASAJEROS
18/9/2023,MDES-2023-87922-73-N,C,XXX-00492768,016-17190110,13/7/2007,2007-76120-W,EMBABI,EMB.ABIERTO,MDES,800850,1,"2,1",UNITED,PASAJEROS
18/9/2023,MDES-2023-87922-73-N,C,XXX-00492768,016-17190110,13/7/2007,2007-76120-W,FALPRE,F.PRECINTO,MDES,800850,1,"2,1",UNITED,PASAJEROS
18/9/2023,MDES-2023-87929-73-U,C,XXX-00041358,406-02015823,5/7/2016,2016-20872-T,EMBMOJ,EMB.MOJADO,MDES,800850,8,"257,12",UPS,CARGUERO
18/9/2023,MDES-2023-87929-73-U,C,XXX-00041358,406-02015823,9/5/2017,2017-11991-V,EMBMOJ,EMB.MOJADO,MDES,800850,8,"257,12",UPS,CARGUERO
18/9/2023,MDES-2023-87929-73-U,C,XXX-00041461,406-02015823,19/9/2023,2023-23330-L,EMBROT,EMB.ROTO,MDES,800850,6,254,UPS,CARGUERO
18/9/2023,MDES-2023-87541-73-K,A,XXX-54881031,044-43761340,18/9/2023,2023-23236-Q,APLAST,APLAST/DEF.,MDES,74,11,282,AEROLINEAS,PASAJEROS
18/9/2023,MDES-2023-87991-73-T,C,XXX-00492542,369-82518800,18/9/2023,2023-23237-R,APLAST,APLAST/DEF.,MDES,800850,1,3719,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00047817,369-82522764,22/8/2000,2000-62524-E,APLAST,APLAST/DEF.,MDES,800850,1,"111,13",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00047817,369-82522764,8/2/2012,2012-3511-K,APLAST,APLAST/DEF.,MDES,800850,1,"111,13",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050363,369-82522764,12/9/2001,2001-45211-U,FALPRE,F.PRECINTO,MDES,800850,6,4451,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050363,369-82522764,3/3/2005,2005-13797-E,APLAST,APLAST/DEF.,MDES,800850,6,4451,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050363,369-82522764,3/3/2005,2005-13798-A,APLAST,APLAST/DEF.,MDES,800850,6,4451,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050363,369-82522764,3/3/2005,2005-13798-A,EMBROT,EMB.ROTO,MDES,800850,6,4451,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050363,369-82522764,20/8/2015,2015-28255-W,EMBROT,EMB.ROTO,MDES,800850,6,4451,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050363,369-82522764,20/8/2015,2015-28255-W,FALPRE,F.PRECINTO,MDES,800850,6,4451,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050365,369-82522764,26/8/2005,2005-59961-E,APLAST,APLAST/DEF.,MDES,800850,6,4443,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050365,369-82522764,18/1/2006,2006-4991-Y,APLAST,APLAST/DEF.,MDES,800850,6,4443,ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050366,369-82522764,12/8/2001,2001-39861-D,EMBROT,EMB.ROTO,MDES,800850,6,"309,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050366,369-82522764,12/8/2001,2001-39861-D,FALPRE,F.PRECINTO,MDES,800850,6,"309,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050366,369-82522764,5/3/2004,2004-14217-J,FALPRE,F.PRECINTO,MDES,800850,6,"309,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050366,369-82522764,5/8/2005,2005-53727-A,APLAST,APLAST/DEF.,MDES,800850,6,"309,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050366,369-82522764,5/8/2005,2005-53727-A,EMBROT,EMB.ROTO,MDES,800850,6,"309,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050367,369-82522764,5/8/2005,2005-53728-M,APLAST,APLAST/DEF.,MDES,800850,6,"341,8",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050368,369-82522764,5/8/2005,2005-53730-A,APLAST,APLAST/DEF.,MDES,800850,1,"524,5",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050368,369-82522764,5/8/2005,2005-53730-A,EMBROT,EMB.ROTO,MDES,800850,1,"524,5",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050368,369-82522764,22/8/2005,2005-58203-Z,APLAST,APLAST/DEF.,MDES,800850,1,"524,5",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050380,369-82522764,13/9/2005,2005-65014-B,APLAST,APLAST/DEF.,MDES,800850,12,"67,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050381,369-82522764,22/10/2020,2020-35819-A,APLAST,APLAST/DEF.,MDES,800850,21,"38,1",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050381,369-82522764,22/10/2020,2020-35819-A,EMBABI,EMB.ABIERTO,MDES,800850,21,"38,1",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050381,369-82522764,22/10/2020,2020-35819-A,EMBMOJ,EMB.MOJADO,MDES,800850,21,"38,1",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050403,369-82522764,28/9/2005,2005-70157-H,APLAST,APLAST/DEF.,MDES,800850,1,"0,5",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050404,369-82522764,18/2/2010,2010-4661-R,APLAST,APLAST/DEF.,MDES,800850,5,"6,8",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050404,369-82522764,1/11/2022,2022-31788-B,EMBROT,EMB.ROTO,MDES,800850,5,"6,8",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050405,369-82522764,12/4/2005,2005-22841-X,EMBROT,EMB.ROTO,MDES,800850,12,"39,8",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050406,369-82522764,8/5/2006,2006-40761-E,EMBROT,EMB.ROTO,MDES,800850,4,"218,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050406,369-82522764,4/8/2008,2008-77991-N,APLAST,APLAST/DEF.,MDES,800850,4,"218,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87998-73-D,C,XXX-00050406,369-82522764,18/9/2023,2023-23232-M,EMBROT,EMB.ROTO,MDES,800850,4,"218,9",ATLAS,CARGUERO
18/9/2023,MDES-2023-87941-73-Y,C,XXX-00003363,729-48670602,13/4/2009,2009-21158-M,EMBROT,EMB.ROTO,MDES,800850,1,"607,5",TAMPA,PASAJEROS
18/9/2023,MDES-2023-87941-73-Y,C,XXX-00003363,729-48670602,24/4/2023,2023-9382-W,EMBROT,EMB.ROTO,MDES,800850,1,"607,5",TAMPA,PASAJEROS
17/9/2023,MDES-2023-87945-73-S,C,XXX-00024105,729-42316396,1/8/2011,2011-24189-Y,APLAST,APLAST/DEF.,MDES,800850,1,222,TAMPA,PASAJEROS
17/9/2023,MDES-2023-87945-73-S,C,XXX-00024145,729-42316396,19/11/2009,2009-46585-C,APLAST,APLAST/DEF.,MDES,800850,1,2,TAMPA,PASAJEROS
17/9/2023,MDES-2023-87945-73-S,C,XXX-00024145,729-42316396,19/11/2009,2009-46585-C,EMBABI,EMB.ABIERTO,MDES,800850,1,2,TAMPA,PASAJEROS
17/9/2023,MDES-2023-87995-73-A,C,XXX-00039288,139-46407056,24/7/2019,2019-33087-V,APLAST,APLAST/DEF.,MDES,800850,18,890,AEROMÉXICO,PASAJEROS
17/9/2023,MDES-2023-87429-73-P,A,XXX-54971063,001-81322662,18/9/2023,2023-23158-T,EMBROT,EMB.ROTO,MDES,74,9,183,AMERICAN,PASAJEROS
17/9/2023,MDES-2023-87841-73-N,C,XXX-00245519,001-81659255,4/8/2014,2014-23940-S,EMBROT,EMB.ROTO,MDES,800850,5,"104,4",AMERICAN,PASAJEROS
17/9/2023,MDES-2023-87841-73-N,C,XXX-00245531,001-81659255,20/11/2008,2008-113673-C,FAJCON,FAJAS CTRL,MDES,800850,3,"2,72",AMERICAN,PASAJEROS
17/9/2023,MDES-2023-87854-73-R,C,XXX-00245077,001-81633020,3/5/2005,2005-28355-A,APLAST,APLAST/DEF.,MDES,800850,1,"159,21",AMERICAN,PASAJEROS
17/9/2023,MDES-2023-87854-73-R,C,XXX-00245077,001-81633020,3/5/2005,2005-28355-A,EMBROT,EMB.ROTO,MDES,800850,1,"159,21",AMERICAN,PASAJEROS
17/9/2023,MDES-2023-87854-73-R,C,XXX-00245784,001-81633020,20/5/2005,2005-32686-T,APLAST,APLAST/DEF.,MDES,800850,6,"21,32",AMERICAN,PASAJEROS
17/9/2023,MDES-2023-88007-73-X,A,000-SB000735,125-56715923,18/9/2023,2023-23275-T,EMBABI,EMB.ABIERTO,MDES,74,1,88,BRITISH,PASAJEROS
17/9/2023,MDES-2023-88007-73-X,A,000-SB000735,125-56715923,18/9/2023,2023-23275-T,FALPRE,F.PRECINTO,MDES,74,1,88,BRITISH,PASAJEROS
17/9/2023,MDES-2023-88007-73-X,A,XXX-55042049,125-56715923,18/9/2023,2023-23275-T,EMBABI,EMB.ABIERTO,MDES,74,8,434,BRITISH,PASAJEROS
17/9/2023,MDES-2023-88015-73-H,A,XXX-55096498,001-81323760,18/9/2023,2023-23188-W,APLAST,APLAST/DEF.,MDES,74,6,"499,4",AMERICAN,PASAJEROS
17/9/2023,MDES-2023-87972-73-S,C,XXX-00127663,055-22784031,27/6/2011,2011-19570-W,EMBROT,EMB.ROTO,MDES,800850,1,"42,1",ITA,PASAJEROS
17/9/2023,MDES-2023-87972-73-S,C,XXX-00127701,055-22784031,8/4/2021,2021-9169-Z,APLAST,APLAST/DEF.,MDES,800850,1,"3,5",ITA,PASAJEROS
17/9/2023,MDES-2023-87972-73-S,C,XXX-00127701,055-22784031,8/4/2021,2021-9169-Z,EMBROT,EMB.ROTO,MDES,800850,1,"3,5",ITA,PASAJEROS
16/9/2023,MDES-2023-87947-73-U,C,XXX-00039288,139-46407056,24/7/2019,2019-33087-V,APLAST,APLAST/DEF.,MDES,800850,10,416,AEROMÉXICO,PASAJEROS
16/9/2023,MDES-2023-87283-73-N,A,XXX-54885909,001-80590484,17/9/2023,2023-23111-I,APLAST,APLAST/DEF.,MDES,74,2,203,AMERICAN,PASAJEROS
16/9/2023,MDES-2023-87283-73-N,A,XXX-54885909,001-80590484,17/9/2023,2023-23111-I,EMBROT,EMB.ROTO,MDES,74,2,203,AMERICAN,PASAJEROS
16/9/2023,MDES-2023-87357-73-P,B,XXX-0B020001,996-12546936,17/9/2023,2023-23088-V,EMBMOJ,EMB.MOJADO,MDES,50,21,104,AIR EUROPA,PASAJEROS
16/9/2023,MDES-2023-87357-73-P,B,XXX-0B028957,996-12546936,17/9/2023,2023-23090-O,EMBMOJ,EMB.MOJADO,MDES,50,13,86,AIR EUROPA,PASAJEROS
16/9/2023,MDES-2023-87357-73-P,B,XXX-0B029781,996-12546936,17/9/2023,2023-23089-W,APLAST,APLAST/DEF.,MDES,50,33,175,AIR EUROPA,PASAJEROS
16/9/2023,MDES-2023-87357-73-P,B,XXX-0B029781,996-12546936,17/9/2023,2023-23089-W,EMBMOJ,EMB.MOJADO,MDES,50,33,175,AIR EUROPA,PASAJEROS
16/9/2023,MDES-2023-87357-73-P,B,XXX-0B029781,996-12546936,17/9/2023,2023-23089-W,EMBROT,EMB.ROTO,MDES,50,33,175,AIR EUROPA,PASAJEROS
16/9/2023,MDES-2023-87923-73-Y,C,XXX-00127650,055-22784031,13/5/2010,2010-14715-S,APLAST,APLAST/DEF.,MDES,800850,1,38,ITA,PASAJEROS
16/9/2023,MDES-2023-87923-73-Y,C,XXX-00127650,055-22784031,13/5/2010,2010-14715-S,EMBROT,EMB.ROTO,MDES,800850,1,38,ITA,PASAJEROS
16/9/2023,MDES-2023-87923-73-Y,C,XXX-00127752,055-22784031,18/9/2023,2023-23163-P,APLAST,APLAST/DEF.,MDES,800850,3,112,ITA,PASAJEROS
16/9/2023,MDES-2023-87193-73-N,B,XXX-0A870263,992-27281133,17/9/2023,2023-23091-P,EMBMOJ,EMB.MOJADO,MDES,50,8,7204,unknow,PASAJEROS
16/9/2023,MDES-2023-87193-73-N,B,XXX-0A872474,992-27281133,17/9/2023,2023-23093-R,APLAST,APLAST/DEF.,MDES,50,2,"9,2",unknow,PASAJEROS
16/9/2023,MDES-2023-87193-73-N,B,XXX-0A872474,992-27281133,17/9/2023,2023-23093-R,EMBMOJ,EMB.MOJADO,MDES,50,2,"9,2",unknow,PASAJEROS
16/9/2023,MDES-2023-87193-73-N,B,XXX-0A872499,992-27281133,17/9/2023,2023-23092-Q,APLAST,APLAST/DEF.,MDES,50,7,28,unknow,PASAJEROS
16/9/2023,MDES-2023-87193-73-N,B,XXX-0B088750,992-27281133,17/9/2023,2023-23095-T,EMBMOJ,EMB.MOJADO,MDES,50,1,"66,8",unknow,PASAJEROS
16/9/2023,MDES-2023-87193-73-N,B,XXX-0B088824,992-27281133,17/9/2023,2023-23094-S,EMBMOJ,EMB.MOJADO,MDES,50,1,"260,8",unknow,PASAJEROS
15/9/2023,MDES-2023-87849-73-V,C,XXX-00039285,139-46407056,7/11/2006,2006-110036-F,FAJCON,FAJAS CTRL,MDES,800850,2,88,AEROMÉXICO,PASAJEROS
15/9/2023,MDES-2023-87849-73-V,C,XXX-00039288,139-46407056,24/7/2019,2019-33087-V,APLAST,APLAST/DEF.,MDES,800850,7,290,AEROMÉXICO,PASAJEROS
15/9/2023,MDES-2023-86946-73-S,B,XXX-0A710277,001-81171996,16/9/2023,2023-23055-P,FALPRE,F.PRECINTO,MDES,50,14,2472,AMERICAN,PASAJEROS
15/9/2023,MDES-2023-86962-73-Z,C,XXX-00095591,006-34214666,8/8/2011,2011-25076-U,EMBABI,EMB.ABIERTO,MDES,800850,2,263,DELTA,PASAJEROS
